run_id,timestamp_ms,raw_m,filtered_m,residual_m,label
1,426990,1.24,1.39,-0.15,0
1,427133,1.05,1.25,-0.20,0
1,427280,1.23,1.24,-0.01,0
1,427352,1.48,1.34,0.14,0
1,427554,1.50,1.40,0.10,0
1,427636,1.78,1.55,0.23,0
1,427783,1.44,1.51,-0.07,0
1,427840,1.21,1.39,-0.18,0
1,428021,0.96,1.22,-0.26,0
1,428144,0.91,1.10,-0.19,0
1,428251,0.91,1.03,-0.12,0
1,428347,0.90,0.98,-0.08,0
1,428490,0.85,0.93,-0.08,0
1,428586,0.89,0.91,-0.02,0
1,428693,0.85,0.89,-0.04,0
1,428850,0.87,0.88,-0.01,0
1,428922,0.84,0.87,-0.03,0
1,429124,0.87,0.87,0.00,0
1,429246,0.85,0.86,-0.01,0
1,429303,0.88,0.87,0.01,0
1,429415,0.86,0.86,-0.00,0
1,429548,0.90,0.88,0.02,0
1,429665,0.90,0.89,0.01,0
1,429811,0.87,0.88,-0.01,0
1,429893,0.85,0.87,-0.02,0
1,429990,0.80,0.84,-0.04,0
1,430207,0.81,0.83,-0.02,0
1,430264,0.73,0.79,-0.06,0
1,430362,0.67,0.74,-0.07,0
1,430468,0.69,0.72,-0.03,0
1,430661,0.73,0.73,0.00,0
1,430707,0.72,0.72,-0.00,0
1,430889,0.70,0.71,-0.01,0
1,431021,0.70,0.71,-0.01,0
1,431129,0.71,0.71,0.00,0
1,431200,0.73,0.72,0.01,0
2,467032,6.75,6.75,0.00,0
2,467334,4.71,5.04,-0.33,0
2,468266,3.81,4.40,-0.59,0
2,468329,3.76,4.12,-0.36,0
2,468451,5.52,4.69,0.83,0
2,468568,5.41,4.97,0.44,0
2,468891,3.66,4.46,-0.80,0
2,468953,3.63,4.13,-0.50,0
2,469095,4.04,4.10,-0.06,0
2,469267,4.14,4.11,0.03,0
2,469314,3.93,4.04,-0.11,0
2,469471,4.22,4.11,0.11,0
2,469553,4.27,4.17,0.10,0
2,469745,4.29,4.22,0.07,0
2,469807,4.17,4.20,-0.03,0
2,469889,4.18,4.19,-0.01,0
2,470021,5.62,4.75,0.87,0
2,470354,3.86,4.40,-0.54,0
2,470824,3.24,3.95,-0.71,0
2,471006,2.92,3.55,-0.63,0
2,471184,2.79,3.25,-0.46,0
2,471221,2.76,3.06,-0.30,0
2,471363,2.52,2.85,-0.33,0
2,471474,2.58,2.74,-0.16,0
2,471651,2.39,2.61,-0.22,0
2,471678,2.39,2.52,-0.13,0
2,471810,2.29,2.43,-0.14,0
2,471942,2.24,2.36,-0.12,0
2,472049,2.22,2.30,-0.08,0
2,472171,2.13,2.24,-0.11,0
2,472383,2.06,2.17,-0.11,0
2,472494,2.05,2.12,-0.07,0
2,472601,1.89,2.03,-0.14,0
2,472683,1.77,1.93,-0.16,0
2,472791,1.82,1.89,-0.07,0
2,472937,1.75,1.83,-0.08,0
2,473080,1.68,1.77,-0.09,0
2,473212,1.65,1.73,-0.08,0
2,473249,1.60,1.68,-0.08,0
2,473466,1.45,1.59,-0.14,0
2,473563,1.39,1.51,-0.12,0
2,473610,1.37,1.46,-0.09,0
2,473752,1.30,1.39,-0.09,0
2,473899,1.22,1.33,-0.11,0
2,473971,1.17,1.27,-0.10,0
2,474173,1.13,1.21,-0.08,0
2,474255,1.20,1.21,-0.01,0
2,474402,1.20,1.20,-0.00,0
2,474459,1.16,1.19,-0.03,0
2,474641,1.12,1.16,-0.04,0
2,474763,0.92,1.07,-0.15,0
2,474870,1.07,1.07,0.00,0
2,474967,1.09,1.08,0.01,0
2,475109,1.00,1.05,-0.05,0
2,475206,1.03,1.04,-0.01,0
2,475313,0.81,0.95,-0.14,0
2,475470,0.97,0.96,0.01,0
2,475542,0.94,0.95,-0.01,0
2,475744,0.90,0.93,-0.03,0
2,475866,0.93,0.93,-0.00,0
2,475923,0.97,0.95,0.02,0
2,476035,0.92,0.94,-0.02,0
2,476167,0.98,0.95,0.03,0
2,476284,0.96,0.96,0.00,0
2,476431,0.94,0.95,-0.01,0
2,476512,0.96,0.95,0.01,0
2,476610,0.91,0.94,-0.03,0
2,476827,0.97,0.95,0.02,0
2,476884,0.95,0.95,0.00,0
2,476981,0.94,0.95,-0.01,0
2,477088,0.91,0.93,-0.02,0
2,477280,0.91,0.92,-0.01,0
2,477326,0.75,0.86,-0.11,0
2,477509,0.79,0.83,-0.04,0
2,477641,0.58,0.73,-0.15,0
2,477748,0.46,0.63,-0.17,0
2,477820,0.46,0.56,-0.10,0
2,477987,0.50,0.54,-0.04,0
2,478109,0.66,0.59,0.07,0
2,478156,0.66,0.61,0.05,0
2,478363,0.55,0.59,-0.04,0
2,478495,0.57,0.58,-0.01,0
2,478566,0.57,0.58,-0.01,0
2,478659,0.54,0.56,-0.02,0
2,478791,0.58,0.57,0.01,0
2,478983,0.54,0.56,-0.02,0
2,479045,0.56,0.56,0.00,0
2,479117,0.61,0.58,0.03,0
2,479309,0.52,0.56,-0.04,0
2,479441,0.49,0.53,-0.04,0
2,479503,0.56,0.54,0.02,0
2,479645,0.53,0.54,-0.01,0
2,479742,0.56,0.55,0.01,0
2,479909,0.60,0.57,0.03,0
2,480016,0.57,0.57,0.00,0
2,480113,0.58,0.57,0.01,0
3,500248,6.42,6.42,0.00,0
3,500415,6.38,6.39,-0.01,0
3,500632,6.39,6.39,0.00,0
3,500750,6.37,6.38,-0.01,0
3,500822,6.33,6.36,-0.03,0
3,500989,6.34,6.35,-0.01,0
3,501061,6.30,6.33,-0.03,0
3,501253,6.31,6.32,-0.01,0
3,501350,6.30,6.31,-0.01,0
3,501447,6.25,6.29,-0.04,0
3,501589,6.24,6.27,-0.03,0
3,501676,6.18,6.23,-0.05,0
3,501878,6.01,6.15,-0.14,0
3,503069,5.70,5.97,-0.27,0
3,504302,4.35,5.34,-0.99,0
3,504459,4.20,4.89,-0.69,0
3,504626,4.00,4.55,-0.55,0
3,504999,4.08,4.36,-0.28,0
3,505047,3.87,4.17,-0.30,0
3,505204,5.15,4.55,0.60,0
3,505286,2.91,3.91,-1.00,0
3,505477,2.63,3.41,-0.78,0
3,505539,2.63,3.11,-0.48,0
3,505621,2.65,2.93,-0.28,0
3,505753,3.41,3.12,0.29,0
3,505945,3.17,3.14,0.03,0
3,506007,3.32,3.21,0.11,0
3,506089,3.38,3.28,0.10,0
3,506296,2.88,3.12,-0.24,0
3,506393,2.43,2.85,-0.42,0
3,506560,2.19,2.59,-0.40,0
3,506596,2.05,2.38,-0.33,0
3,506739,1.70,2.12,-0.42,0
3,506920,1.74,1.97,-0.23,0
3,506957,1.81,1.91,-0.10,0
3,507099,2.14,2.00,0.14,0
3,507206,2.47,2.18,0.29,0
3,507388,2.48,2.30,0.18,0
3,507409,2.47,2.37,0.10,0
3,507542,1.94,2.20,-0.26,0
3,507674,1.50,1.93,-0.43,0
3,507781,1.32,1.69,-0.37,0
3,507903,1.15,1.48,-0.33,0
3,508120,1.10,1.33,-0.23,0
3,508227,1.05,1.22,-0.17,0
3,508334,1.02,1.14,-0.12,0
3,508421,1.04,1.10,-0.06,0
3,508528,1.01,1.07,-0.06,0
3,508670,0.94,1.02,-0.08,0
3,508817,0.97,1.00,-0.03,0
3,508949,0.98,0.99,-0.01,0
3,508980,0.96,0.98,-0.02,0
3,509198,0.97,0.98,-0.01,0
3,509295,0.95,0.97,-0.02,0
3,509342,0.91,0.94,-0.03,0
3,509488,0.90,0.93,-0.03,0
3,509631,0.93,0.93,0.00,0
3,509702,0.95,0.94,0.01,0
3,509905,0.89,0.92,-0.03,0
3,509992,0.91,0.92,-0.01,0
3,510134,0.90,0.91,-0.01,0
3,510195,0.88,0.90,-0.02,0
3,510373,0.85,0.88,-0.03,0
3,510494,0.94,0.90,0.04,0
3,510601,0.93,0.91,0.02,0
3,510698,0.90,0.91,-0.01,0
3,510840,0.90,0.91,-0.01,0
3,510937,0.91,0.91,0.00,0
3,511045,0.88,0.90,-0.02,0
3,511202,1.04,0.95,0.09,0
3,511273,0.97,0.96,0.01,0
3,511481,0.96,0.96,0.00,0
3,511598,0.97,0.96,0.01,0
3,511660,1.01,0.98,0.03,0
3,511767,0.97,0.98,-0.01,0
3,511899,0.97,0.97,-0.00,0
3,512021,0.92,0.95,-0.03,0
3,512163,0.98,0.96,0.02,0
3,512245,0.98,0.97,0.01,0
3,512342,1.03,0.99,0.04,0
4,531506,6.55,6.55,0.00,0
4,531769,6.62,6.61,0.01,0
4,531911,6.59,6.60,-0.01,0
4,532093,6.57,6.59,-0.02,0
4,532105,6.55,6.57,-0.02,0
4,532307,6.56,6.57,-0.01,0
4,532419,6.60,6.58,0.02,0
4,532491,6.62,6.60,0.02,0
4,532608,6.62,6.61,0.01,0
4,532740,6.59,6.60,-0.01,0
4,532907,6.61,6.60,0.01,0
4,532979,6.57,6.59,-0.02,0
4,533076,6.58,6.59,-0.01,0
4,533223,6.61,6.60,0.01,0
4,533390,6.57,6.59,-0.02,0
4,533427,6.58,6.58,-0.00,0
4,533604,6.61,6.59,0.02,0
4,533726,6.60,6.60,0.00,0
4,533798,6.58,6.59,-0.01,0
4,539567,3.05,5.21,-2.16,0
4,539894,2.82,4.28,-1.46,0
4,539926,2.73,3.67,-0.94,0
4,540074,2.60,3.25,-0.65,0
4,540181,2.49,2.96,-0.47,0
4,540363,2.05,2.60,-0.55,0
4,540384,2.04,2.38,-0.34,0
4,540648,1.91,2.20,-0.29,0
4,540755,1.96,2.11,-0.15,0
4,540876,1.84,2.00,-0.16,0
4,541093,1.68,1.88,-0.20,0
4,541200,1.56,1.75,-0.19,0
4,541307,1.48,1.65,-0.17,0
4,541394,1.24,1.49,-0.25,0
4,541501,1.28,1.41,-0.13,0
4,541789,1.32,1.37,-0.05,0
4,541956,1.32,1.35,-0.03,0
4,542174,1.34,1.35,-0.01,0
4,542271,1.26,1.31,-0.05,0
4,542317,1.25,1.29,-0.04,0
4,542460,1.26,1.28,-0.02,0
4,542607,1.35,1.31,0.04,0
4,542679,1.31,1.31,0.00,0
4,542881,1.26,1.29,-0.03,0
4,542963,1.31,1.30,0.01,0
4,543110,1.30,1.30,0.00,0
4,543167,1.29,1.30,-0.01,0
4,543349,1.32,1.30,0.02,0
4,543471,1.29,1.30,-0.01,0
4,543578,1.31,1.30,0.01,0
4,543675,1.30,1.30,-0.00,0
4,543817,1.18,1.25,-0.07,0
4,543914,1.34,1.29,0.05,0
4,544021,1.25,1.27,-0.02,0
4,544178,1.34,1.30,0.04,0
4,544250,1.52,1.39,0.13,0
4,544452,1.00,1.23,-0.23,0
4,544574,0.85,1.08,-0.23,0
4,544631,0.87,1.00,-0.13,0
4,544743,0.97,0.99,-0.02,0
4,544875,0.96,0.98,-0.02,0
4,544992,0.95,0.97,-0.02,0
4,545139,1.01,0.98,0.03,0
4,545221,0.94,0.97,-0.03,0
4,545318,0.93,0.95,-0.02,0
4,545535,0.93,0.94,-0.01,0
4,545592,0.93,0.94,-0.01,0
4,545689,0.94,0.94,0.00,0
4,545796,0.92,0.93,-0.01,0
4,545988,0.95,0.94,0.01,0
4,546035,0.93,0.94,-0.01,0
4,546217,0.96,0.94,0.02,0
4,546349,0.92,0.94,-0.02,0
4,546456,0.98,0.95,0.03,0
4,546528,0.98,0.96,0.02,0
4,546695,0.94,0.95,-0.01,0
4,546817,0.94,0.95,-0.01,0
4,546864,0.93,0.94,-0.01,0
4,547070,0.96,0.95,0.01,0
4,547202,0.93,0.94,-0.01,0
4,547274,0.94,0.94,-0.00,0
4,547371,0.98,0.96,0.02,0
4,547503,0.96,0.96,0.00,0
4,547695,0.96,0.96,0.00,0
5,579118,6.92,6.92,0.00,0
5,579260,6.89,6.89,-0.00,0
5,579322,6.89,6.89,-0.00,0
5,579978,6.44,6.70,-0.26,0
5,580040,6.46,6.60,-0.14,0
5,580161,6.41,6.52,-0.11,0
5,580278,6.34,6.45,-0.11,0
5,580435,6.23,6.37,-0.14,0
5,582538,6.64,6.47,0.17,0
5,582897,4.70,5.78,-1.08,0
5,582934,4.49,5.28,-0.79,0
5,583075,4.37,4.92,-0.55,0
5,583364,4.19,4.64,-0.45,0
5,583386,4.27,4.49,-0.22,0
5,583518,4.14,4.36,-0.22,0
5,583650,4.09,4.25,-0.16,0
5,583762,3.98,4.15,-0.17,0
5,583879,3.59,3.93,-0.34,0
5,584096,3.79,3.87,-0.08,0
5,584203,3.66,3.79,-0.13,0
5,584310,3.23,3.57,-0.34,0
5,584397,3.13,3.40,-0.27,0
5,584504,3.14,3.30,-0.16,0
5,584646,2.75,3.08,-0.33,0
5,584793,2.62,2.90,-0.28,0
5,584925,2.71,2.83,-0.12,0
5,584962,2.65,2.76,-0.11,0
5,585174,2.58,2.69,-0.11,0
5,585271,2.53,2.63,-0.10,0
5,585318,2.55,2.60,-0.05,0
5,585465,1.97,2.35,-0.38,0
5,585607,1.99,2.21,-0.22,0
5,585679,2.02,2.14,-0.12,0
5,585886,1.88,2.04,-0.16,0
5,585968,1.58,1.86,-0.28,0
5,586110,1.59,1.75,-0.16,0
5,586172,1.74,1.75,-0.01,0
5,586354,1.68,1.72,-0.04,0
5,586471,1.58,1.67,-0.09,0
5,586578,1.55,1.62,-0.07,0
5,586675,1.48,1.57,-0.09,0
5,586822,1.42,1.51,-0.09,0
5,586914,1.38,1.46,-0.08,0
5,587026,1.39,1.43,-0.04,0
5,587178,1.41,1.42,-0.01,0
5,587250,1.43,1.43,0.00,0
5,587457,1.35,1.40,-0.05,0
5,587574,1.44,1.41,0.03,0
5,587636,1.50,1.45,0.05,0
5,587743,1.51,1.47,0.04,0
5,587875,1.55,1.50,0.05,0
5,588137,1.55,1.52,0.03,0
5,588225,1.54,1.53,0.01,0
5,588322,1.50,1.52,-0.02,0
5,588534,1.28,1.42,-0.14,0
5,588596,1.15,1.32,-0.17,0
5,588693,1.32,1.32,0.00,0
5,588800,1.23,1.28,-0.05,0
5,588992,1.20,1.25,-0.05,0
5,589039,1.21,1.24,-0.03,0
5,589221,1.26,1.24,0.02,0
5,589353,1.28,1.26,0.02,0
5,589460,1.24,1.25,-0.01,0
5,589532,1.26,1.25,0.01,0
5,589699,1.28,1.26,0.02,0
5,589821,1.25,1.26,-0.01,0
5,589868,1.26,1.26,0.00,0
5,590070,1.27,1.26,0.01,0
5,590201,1.28,1.27,0.01,0
5,590274,1.25,1.26,-0.01,0
5,590371,1.26,1.26,-0.00,0
5,590503,1.25,1.26,-0.01,0
5,590695,1.23,1.25,-0.02,0
5,590757,1.23,1.24,-0.01,0
5,590829,1.27,1.25,0.02,0
5,591021,1.26,1.25,0.01,0
5,591153,1.25,1.25,-0.00,0
5,591210,1.23,1.24,-0.01,0
5,591357,1.23,1.24,-0.01,0
5,591454,1.26,1.25,0.01,0
5,591621,1.24,1.24,-0.00,0
5,591728,1.24,1.24,-0.00,0
5,591825,1.26,1.25,0.01,0
5,592002,1.18,1.22,-0.04,0
5,592099,1.25,1.23,0.02,0
5,592221,1.18,1.21,-0.03,0
5,592363,1.26,1.23,0.03,0
5,592450,1.24,1.23,0.01,0
5,592532,1.22,1.23,-0.01,0
5,592674,1.23,1.23,0.00,0
5,592831,1.22,1.23,-0.01,0
5,592878,1.22,1.22,-0.00,0
6,617752,6.88,6.88,0.00,0
6,617823,6.89,6.89,0.00,0
6,618015,6.89,6.89,0.00,0
6,618112,6.88,6.89,-0.01,0
6,618209,6.90,6.89,0.01,0
6,618351,6.89,6.89,-0.00,0
6,618438,6.86,6.88,-0.02,0
6,618640,6.85,6.87,-0.02,0
6,618661,6.88,6.87,0.01,0
6,618794,6.82,6.85,-0.03,0
6,620044,6.12,6.57,-0.45,0
6,620106,6.03,6.36,-0.33,0
6,621220,4.80,5.75,-0.95,0
6,621447,4.71,5.34,-0.63,0
6,622240,4.05,4.84,-0.79,0
6,622302,3.66,4.38,-0.72,0
6,622384,3.58,4.07,-0.49,0
6,622516,3.21,3.73,-0.52,0
6,622708,3.43,3.61,-0.18,0
6,622770,3.39,3.53,-0.14,0
6,622852,3.42,3.49,-0.07,0
6,623054,4.60,3.92,0.68,0
6,623322,2.85,3.50,-0.65,0
6,623353,2.75,3.21,-0.46,0
6,623501,2.48,2.92,-0.44,0
6,623678,2.10,2.60,-0.50,0
6,623715,2.17,2.43,-0.26,0
6,623862,2.66,2.52,0.14,0
6,623969,2.67,2.58,0.09,0
6,624146,3.11,2.79,0.32,0
6,624172,3.15,2.93,0.22,0
6,624305,2.60,2.80,-0.20,0
6,624437,2.27,2.59,-0.32,0
6,624544,1.80,2.28,-0.48,0
6,624666,1.49,1.97,-0.48,0
6,624878,1.19,1.67,-0.48,0
6,624990,1.09,1.44,-0.35,0
6,625097,1.21,1.35,-0.14,0
6,625179,1.26,1.32,-0.06,0
6,625286,1.23,1.28,-0.05,0
6,625433,1.21,1.25,-0.04,0
6,625575,1.23,1.24,-0.01,0
6,625707,1.18,1.22,-0.04,0
6,625744,1.17,1.20,-0.03,0
6,625961,1.16,1.18,-0.02,0
6,626058,1.15,1.17,-0.02,0
6,626105,1.18,1.17,0.01,0
6,626247,1.15,1.16,-0.01,0
6,626394,1.20,1.18,0.02,0
6,626466,1.15,1.17,-0.02,0
6,626668,1.16,1.16,-0.00,0
6,626750,1.09,1.14,-0.05,0
6,626897,1.12,1.13,-0.01,0
6,626954,1.16,1.14,0.02,0
6,627138,1.17,1.15,0.02,0
7,646744,5.81,5.81,0.00,0
7,646916,5.74,5.75,-0.01,0
7,646953,5.74,5.75,-0.01,0
7,647129,5.76,5.75,0.01,0
7,647322,5.73,5.74,-0.01,0
7,647490,5.70,5.73,-0.03,0
7,647562,5.78,5.75,0.03,0
7,647754,5.86,5.79,0.07,0
7,647851,5.79,5.79,-0.00,0
7,648174,5.68,5.75,-0.07,0
7,650504,4.80,5.38,-0.58,0
7,650561,4.51,5.04,-0.53,0
7,650683,4.25,4.73,-0.48,0
7,650800,4.03,4.46,-0.43,0
7,650957,3.59,4.12,-0.53,0
7,651129,3.33,3.81,-0.48,0
7,651186,3.14,3.55,-0.41,0
7,651328,3.22,3.42,-0.20,0
7,651500,3.02,3.26,-0.24,0
7,651547,2.89,3.12,-0.23,0
7,651704,2.75,2.97,-0.22,0
7,651786,2.59,2.82,-0.23,0
7,651978,2.30,2.62,-0.32,0
7,652040,2.30,2.49,-0.19,0
7,652122,2.25,2.40,-0.15,0
7,652254,2.11,2.29,-0.18,0
7,652446,1.91,2.14,-0.23,0
7,652508,1.85,2.03,-0.18,0
7,652590,1.80,1.94,-0.14,0
7,652797,1.69,1.84,-0.15,0
7,652889,1.65,1.77,-0.12,0
7,653056,1.55,1.68,-0.13,0
7,653092,1.52,1.62,-0.10,0
7,653240,1.38,1.53,-0.15,0
7,653417,1.30,1.44,-0.14,0
7,653453,1.38,1.42,-0.04,0
7,653596,1.28,1.36,-0.08,0
7,653708,1.20,1.30,-0.10,0
7,653885,1.21,1.26,-0.05,0
7,653911,1.19,1.24,-0.05,0
8,671081,6.32,6.32,0.00,0
8,672068,6.27,6.28,-0.01,0
8,672185,6.25,6.26,-0.01,0
8,672317,6.32,6.29,0.03,0
8,672484,6.32,6.30,0.02,0
8,672556,6.20,6.26,-0.06,0
8,672653,6.25,6.26,-0.01,0
8,673183,6.22,6.24,-0.02,0
8,673300,6.19,6.22,-0.03,0
8,673542,6.31,6.26,0.05,0
8,673615,6.27,6.26,0.01,0
8,673806,6.30,6.28,0.02,0
8,673999,6.23,6.26,-0.03,0
8,674140,6.30,6.27,0.03,0
8,674223,6.29,6.28,0.01,0
8,674430,6.34,6.30,0.04,0
8,674451,6.31,6.31,0.00,0
8,674584,6.31,6.31,0.00,0
8,677008,4.51,5.61,-1.10,0
8,677176,4.60,5.21,-0.61,0
8,677238,4.53,4.95,-0.42,0
8,677596,4.36,4.72,-0.36,0
8,677839,3.45,4.22,-0.77,0
8,678086,3.76,4.04,-0.28,0
8,678174,3.21,3.72,-0.51,0
8,678306,3.20,3.52,-0.32,0
8,678498,2.48,3.11,-0.63,0
8,678555,2.43,2.85,-0.42,0
8,678642,2.33,2.64,-0.31,0
8,678844,2.12,2.44,-0.32,0
8,678941,2.05,2.29,-0.24,0
8,679108,2.10,2.21,-0.11,0
8,679144,2.00,2.13,-0.13,0
8,679287,1.91,2.04,-0.13,0
8,679469,1.71,1.91,-0.20,0
8,679506,1.69,1.83,-0.14,0
8,679648,1.49,1.70,-0.21,0
8,679755,1.41,1.58,-0.17,0
8,679937,1.42,1.52,-0.10,0
8,679959,1.42,1.48,-0.06,0
8,680091,1.32,1.42,-0.10,0
8,680223,1.07,1.28,-0.21,0
8,680335,1.15,1.23,-0.08,0
8,680452,1.09,1.18,-0.09,0
9,730218,5.86,5.86,0.00,0
9,730365,5.85,5.85,-0.00,0
9,730760,5.73,5.79,-0.06,0
9,730937,5.77,5.78,-0.01,0
9,731060,5.78,5.78,-0.00,0
9,731192,5.79,5.78,0.01,0
9,731359,5.75,5.77,-0.02,0
9,731431,5.81,5.79,0.02,0
9,731528,5.81,5.80,0.01,0
9,732415,5.74,5.77,-0.03,0
9,733461,5.12,5.52,-0.40,0
9,733638,4.64,5.18,-0.54,0
9,733700,4.72,5.00,-0.28,0
9,734360,4.22,4.69,-0.47,0
9,734493,3.89,4.38,-0.49,0
9,734565,3.65,4.10,-0.45,0
9,734707,3.43,3.84,-0.41,0
9,734769,3.50,3.70,-0.20,0
9,734971,3.07,3.46,-0.39,0
9,735103,3.37,3.42,-0.05,0
9,735165,3.31,3.38,-0.07,0
9,735237,4.25,3.72,0.53,0
9,735727,3.01,3.44,-0.43,0
9,735884,2.37,3.02,-0.65,0
9,736051,2.03,2.64,-0.61,0
9,736112,1.98,2.38,-0.40,0
9,736254,1.91,2.20,-0.29,0
9,736421,2.17,2.19,-0.02,0
9,736473,2.52,2.32,0.20,0
9,736625,2.44,2.36,0.08,0
9,736712,3.21,2.69,0.52,0
9,736904,2.64,2.67,-0.03,0
9,736961,2.44,2.58,-0.14,0
9,737048,1.88,2.31,-0.43,0
9,737180,1.72,2.08,-0.36,0
9,737372,1.42,1.82,-0.40,0
9,737429,1.41,1.66,-0.25,0
9,737516,1.30,1.52,-0.22,0
9,737718,1.47,1.50,-0.03,0
9,737815,1.62,1.55,0.07,0
9,737982,1.31,1.45,-0.14,0
9,738019,0.96,1.26,-0.30,0
9,738161,0.81,1.09,-0.28,0
9,738342,0.75,0.95,-0.20,0
9,738379,0.70,0.86,-0.16,0
9,738521,0.65,0.78,-0.13,0
9,738633,0.70,0.75,-0.05,0
9,738810,0.67,0.72,-0.05,0
9,738836,0.69,0.71,-0.02,0
9,738969,0.78,0.73,0.05,0
9,739101,0.81,0.76,0.05,0
9,739208,0.82,0.79,0.03,0
9,739325,0.87,0.82,0.05,0
9,739542,0.87,0.84,0.03,0
9,739649,0.81,0.83,-0.02,0
9,739761,0.85,0.84,0.01,0
9,739843,0.85,0.84,0.01,0
9,739950,0.88,0.86,0.02,0
9,740096,0.89,0.87,0.02,0
9,740238,0.83,0.85,-0.02,0
9,740371,0.83,0.84,-0.01,0
9,740407,0.86,0.85,0.01,0
9,740625,0.88,0.86,0.02,0
9,740717,0.92,0.88,0.04,0
9,740769,0.88,0.88,-0.00,0
10,768704,7.29,7.29,0.00,0
10,768741,7.21,7.22,-0.01,0
10,769568,6.54,6.87,-0.33,0
10,769685,6.45,6.69,-0.24,0
10,769902,6.36,6.55,-0.19,0
10,770009,6.27,6.44,-0.17,0
10,770121,6.20,6.35,-0.15,0
10,770203,6.17,6.28,-0.11,0
10,770310,6.20,6.25,-0.05,0
10,770457,6.06,6.17,-0.11,0
10,770599,5.95,6.09,-0.14,0
10,770731,5.78,5.97,-0.19,0
10,770767,5.73,5.87,-0.14,0
10,771777,5.84,5.86,-0.02,0
10,771979,4.79,5.44,-0.65,0
10,772157,4.84,5.21,-0.37,0
10,772279,4.92,5.10,-0.18,0
10,772386,4.94,5.03,-0.09,0
10,772483,4.80,4.94,-0.14,0
10,772625,4.60,4.81,-0.21,0
10,772722,4.36,4.63,-0.27,0
10,772829,4.34,4.52,-0.18,0
10,773680,4.04,4.33,-0.29,0
10,773803,3.53,4.02,-0.49,0
10,773945,3.19,3.70,-0.51,0
10,774032,3.21,3.51,-0.30,0
10,774129,3.35,3.45,-0.10,0
10,774341,3.74,3.56,0.18,0
10,774846,2.99,3.34,-0.35,0
10,775029,2.64,3.07,-0.43,0
10,775161,2.52,2.85,-0.33,0
10,775268,2.39,2.67,-0.28,0
10,775340,2.47,2.59,-0.12,0
10,775507,2.71,2.64,0.07,0
10,775674,3.35,2.92,0.43,0
10,775877,2.90,2.91,-0.01,0
10,776008,2.60,2.79,-0.19,0
10,776085,2.53,2.69,-0.16,0
10,776177,2.47,2.60,-0.13,0
10,776308,2.07,2.39,-0.32,0
10,776501,2.13,2.29,-0.16,0
10,776563,2.35,2.31,0.04,0
10,776635,2.38,2.34,0.04,0
10,776827,2.39,2.36,0.03,0
10,776959,2.13,2.27,-0.14,0
10,777021,1.82,2.09,-0.27,0
10,777163,1.62,1.91,-0.29,0
10,777260,1.62,1.80,-0.18,0
10,777427,1.03,1.50,-0.47,0
10,777534,1.14,1.36,-0.22,0
10,777631,1.13,1.27,-0.14,0
10,777813,1.07,1.19,-0.12,0
10,777905,0.88,1.07,-0.19,0
10,778027,0.93,1.02,-0.09,0
10,778169,0.95,0.99,-0.04,0
10,778256,0.93,0.97,-0.04,0
10,778338,0.95,0.96,-0.01,0
